date,cloud_percentage,B1,B2,B3,B4,B5,B6,B7,B8,B9,B11,B12
2023-06-03,56.497157,814.1094164456231,773.1162687886825,919.3751105216621,832.0890804597701,1227.7747568523432,1970.6812555260829,2193.675508399646,2116.7953138815205,2135.469053934571,1257.4876215738282,741.5676392572943
2023-06-08,76.369715,10167.160035366931,7549.1480990274085,6785.96264367816,6364.514588859418,7133.583996463308,6832.325596816975,6729.070070733865,6149.931034482757,16902.114279398764,4718.526746242262,4348.282272325375
2023-06-13,25.640869,486.58289124668437,508.44805481874437,702.9524756852342,680.830459770115,1040.3393015030945,1582.538461538461,1762.1587091069848,1642.1414677276746,1801.141467727674,953.168213969938,558.4862953138816
2023-06-18,37.914857,3732.4195402298856,4199.7535366931925,4120.786472148541,4057.178603006189,4477.077144120248,4697.428824049513,4911.850353669318,4632.456012378425,4852.9745800176825,4557.998673740053,4128.318523430593
2023-06-23,32.040226,994.9694960212203,933.8251547303269,1032.3415119363394,976.0738284703802,1290.0685234305922,1552.0057471264367,1655.1520778072506,1519.549513704686,1636.8441644562333,600.5249778956673,349.61052166224584
2023-06-28,29.462755,342.5568081343943,452.4290450928382,643.96949602122,718.8633952254642,973.826038903625,1075.830017683466,1195.9361184792217,1099.2106542882404,1144.230548187445,415.7453580901856,260.0088417329796
2023-07-03,41.187546,722.0727232537578,888.6474358974359,1044.2581786030062,1084.901193633952,1425.0868700265253,1807.1094164456233,1932.2122015915118,1736.4938107869145,3681.2506631299743,1309.1222369584436,1052.8156498673738
2023-07-08,71.000946,435.08443854995573,541.2716622458,729.3507957559682,806.1096374889477,1138.1251105216622,1400.8901414677275,1553.5053050397876,1437.9891688771002,1608.7751989389922,907.1049955791334,502.7139699381079
2023-07-13,22.66719,454.7663572060124,487.4533598585323,659.8103448275863,683.2621573828469,986.1262157382846,1223.1410256410256,1354.5775862068967,1263.3879310344828,1375.5413351016798,514.9630857648099,322.6719717064545
2023-07-13,13.090385,550.4675066312998,561.6708664898322,710.1167108753315,715.0910698496905,998.9546861184791,1256.2798408488063,1391.5446507515476,1300.3156498673738,1276.7263483642796,529.7097701149424,327.97281167108747
2023-07-18,1.944857,323.5050839964633,398.4781167108754,559.616047745358,583.4157824933686,858.7298850574713,1062.5475243147657,1189.9608753315647,1134.401414677277,1107.476127320955,418.119142351901,247.32537577365164
2023-07-23,13.044997,711.0641025641023,673.1569407603889,805.00198938992,753.4241821396993,1071.893899204244,1427.3470380194517,1543.237179487179,1435.4365605658709,1501.6854553492485,677.4599911582669,380.6945181255526
2023-07-28,43.217739,2223.9843059239615,2487.0329354553487,2358.865605658709,2112.5353669319184,2433.874447391689,2854.344385499558,3055.7670203359858,2950.480548187444,2947.5172413793102,2057.930592396109,1431.9451812555262
2023-08-02,99.966526,5060.824049513704,5276.75,5094.523430592396,4865.4809902740935,5179.009725906278,5453.749778956677,5565.515473032714,5887.525641025641,7624.660256410257,4661.96949602122,4098.928824049514
2023-08-07,16.312341,498.2946507515472,524.1405835543766,657.2504420866488,497.2504420866489,914.3877099911579,1649.6927497789563,1931.5128205128206,1823.6580459770116,1939.5760389036252,940.0190097259062,509.6454465075154
2023-08-12,27.449676,477.0110521662246,446.65716180371356,601.3236074270559,440.30990274093716,841.3240495137045,1847.8854995579131,2183.27409372237,2139.674845269673,2189.284703801945,1068.2152961980548,566.434350132626
2023-08-17,16.811711,323.35190097259056,378.79266136162687,530.5683023872679,369.5413351016799,759.6063218390804,1889.096374889478,2411.522325375774,2383.082007073386,2450.6576038903627,1230.2009283819627,666.6308576480989
2023-08-22,33.899137,486.98762157382856,438.4332449160035,585.7374005305039,389.8050397877984,800.5099469496021,2163.517683465959,2766.7128647214854,2693.518125552608,2767.3163129973473,1395.0601237842616,707.5641025641024
2023-08-27,45.575309,676.7986295313882,665.0587975243146,744.3841732979663,511.9801061007957,898.7687886825817,2237.880194518125,3000.943191865606,2965.8636162687885,3017.3390804597707,1490.9732537577363,756.6061007957558
2023-09-01,1.93443,386.30282935455347,344.25464190981427,487.38549955791336,301.64102564102564,668.5523872679044,2238.8762157382844,3082.427497789566,3090.369363395225,3141.520114942528,1390.3158709106983,680.6973916887708
2023-09-06,10.225581,344.05857648099027,360.5572502210433,495.11671087533153,313.55702917771873,697.9619805481875,2185.8994252873563,3136.295977011494,3103.628205128205,3146.7665782493364,1394.0125994694963,705.2785145888593
2023-09-11,9.36524,395.92860300618923,349.57758620689657,495.4345711759505,310.01945181255513,698.9628647214854,2276.271441202475,3151.991821396993,3089.0442086648986,3226.8304597701144,1365.7446949602122,664.6458885941644
