datetime,evi
2018-01-05,0.31280388392644937
2018-01-10,0.3118227215349469
2018-01-15,0.3108841247144638
2018-01-20,0.31000553079427223
2018-01-25,0.30920437710364435
2018-01-30,0.30849810097185226
2018-02-04,0.30790413972816827
2018-02-09,0.30743993070186443
2018-02-14,0.30712291122221286
2018-02-19,0.30697051861848573
2018-02-24,0.3070001902199553
2018-03-01,0.30722936335589357
2018-03-06,0.30767547535557277
2018-03-11,0.30835596354826506
2018-03-16,0.3092882652632426
2018-03-21,0.31048981782977747
2018-03-26,0.31197805857714184
2018-03-31,0.313770424834608
2018-04-05,0.31581208639675423
2018-04-10,0.3181311602425891
2018-04-15,0.3205111817518044
2018-04-20,0.32322203145760303
2018-04-25,0.32654853325559935
2018-04-30,0.3303644465452624
2018-05-05,0.3345435307260617
2018-05-10,0.3389595451974665
2018-05-15,0.3434862493589461
2018-05-20,0.3479974026099699
2018-05-25,0.35236676435000724
2018-05-30,0.35646809397852736
2018-06-04,0.36017515089499963
2018-06-09,0.3633616944988934
2018-06-14,0.365901484189678
2018-06-19,0.3676682793668227
2018-06-24,0.33707732941309887
2018-06-29,0.323473875858157
2018-07-04,0.31154286166457973
2018-07-09,0.3010251302503228
2018-07-14,0.2905242944688263
2018-07-19,0.2801453385663791
2018-07-24,0.2793453986765692
2018-07-29,0.28869432446100407
2018-08-03,0.31652510640925297
2018-08-08,0.2990287095166843
2018-08-13,0.28090442891056244
2018-08-18,0.30670686209702563
2018-08-23,0.3282644631688777
2018-08-28,0.3296066795872343
2018-09-02,0.33051129171286525
2018-09-07,0.33148674897740105
2018-09-12,0.360086268876576
2018-09-17,0.35899041398199943
2018-09-22,0.3569990998296118
2018-09-27,0.36531613556018716
2018-10-02,0.372269891806136
2018-10-07,0.3616754657083324
2018-10-12,0.36945549736642014
2018-10-17,0.3762308028467429
2018-10-22,0.35022636404378027
2018-10-27,0.35003898809286754
2018-11-01,0.35022636404378027
2018-11-06,0.3494886499668922
2018-11-11,0.34838310678006307
2018-11-16,0.34695841673238337
2018-11-21,0.34526326207294405
2018-11-26,0.3433463250508358
2018-12-01,0.34125628791514934
2018-12-06,0.3390418329149756
2018-12-11,0.33675164229940513
2018-12-16,0.33443439831752886
2018-12-21,0.3321387832184375
2018-12-26,0.3299134792512218
2018-12-31,0.32780716866497245
2019-01-05,0.3258685337087804
2019-01-10,0.3241462566317362
2019-01-15,0.32268901968293073
2019-01-20,0.32154550511145474
2019-01-25,0.32076439516639904
2019-01-30,0.3768615590290942
2019-02-04,0.3474940300892425
2019-02-09,0.38955459808614634
2019-02-14,0.39606493692574213
2019-02-19,0.3925006371898103
2019-02-24,0.3874625763516564
2019-03-01,0.381147125951135
2019-03-06,0.3737506575281008
2019-03-11,0.36546954262240866
2019-03-16,0.3565001527739131
2019-03-21,0.347038859522469
2019-03-26,0.33728203440793086
2019-03-31,0.3274260489701536
2019-04-05,0.31766727474899187
2019-04-10,0.3082020832843003
2019-04-15,0.2992268461159336
2019-04-20,0.2909379347837465
2019-04-25,0.28353172082759376
2019-04-30,0.27720457578733004
2019-05-05,0.27215287120281
2019-05-10,0.2835115558842085
2019-05-15,0.22893815600585346
2019-05-20,0.2417524172743326
2019-05-25,0.23025453920501857
2019-05-30,0.24491512975727023
2019-06-04,0.28918674523061166
2019-06-09,0.2731140557123319
2019-06-14,0.3292893093772219
2019-06-19,0.34618367943273515
2019-06-24,0.38698536668988304
2019-06-29,0.3419130720716201
2019-07-04,0.3524657005244858
2019-07-09,0.3870246813959422
2019-07-14,0.39008586792889965
2019-07-19,0.43858943562517894
2019-07-24,0.4111724722623452
2019-07-29,0.4210019858881981
2019-08-03,0.4431826351317782
2019-08-08,0.3827155747030976
2019-08-13,0.4144993534886652
2019-08-18,0.35921476524133883
2019-08-23,0.3726955765059144
2019-08-28,0.40345575973623554
2019-09-02,0.32690803460651807
2019-09-07,0.29554845210792535
2019-09-12,0.2764566519939222
2019-09-17,0.2928770772524043
2019-09-22,0.27557880495495696
2019-09-27,0.31778693373940653
2019-10-02,0.25907304505415074
2019-10-07,0.24490725392219087
2019-10-12,0.28965382998289146
2019-10-17,0.269863550432325
2019-10-22,0.26351860758217077
2019-10-27,0.3599206139424895
2019-11-01,0.36241689615455724
2019-11-06,0.2926778576045842
2019-11-11,0.346866304357462
2019-11-16,0.3101332413487892
2019-11-21,0.386217813451153
2019-11-26,0.3983935870308777
2019-12-01,0.4083202437693934
2019-12-06,0.4161409000163085
2019-12-11,0.42199867212123116
2019-12-16,0.4260366764337697
2019-12-21,0.42839802930353255
2019-12-26,0.4292258470801279
2019-12-31,0.42866324611316403
2020-01-05,0.4268533427522493
2020-01-10,0.42393925334699195
2020-01-15,0.4200640942470002
2020-01-20,0.4153709818018825
2020-01-25,0.41000303236124713
2020-01-30,0.40410336227470217
2020-02-04,0.3978150878918561
2020-02-09,0.3912813255623173
2020-02-14,0.38464519163569394
2020-02-19,0.3780498024615942
2020-02-24,0.37163827438962654
2020-02-29,0.3655537237693992
2020-03-05,0.3599392669505205
2020-03-10,0.3549380202825987
2020-03-15,0.350693100115242
2020-03-20,0.3473476227980591
2020-03-25,0.34504470468065773
2020-03-30,0.34392746211264646
2020-04-04,0.3441390114436336
2020-04-09,0.34582246902322755
2020-04-14,0.34912095120103614
2020-04-19,0.3541775743266682
2020-04-24,0.36113545474973197
2020-04-29,0.3701377088198352
2020-05-04,0.38132745288658676
2020-05-09,0.40544921355784397
2020-05-14,0.3575460070952033
2020-05-19,0.4052302058931773
2020-05-24,0.36467526206568174
