datetime,evi
2020-05-25,0.4450915802210545
2020-05-30,0.4732398025340035
2020-06-04,0.416477704597885
2020-06-09,0.4051371404733052
2020-06-14,0.39167144142045374
2020-06-19,0.41853629533468123
2020-06-24,0.42265234734443335
2020-06-29,0.40279309238169725
2020-07-04,0.38771395084338983
2020-07-09,0.418585646532131
2020-07-14,0.37882682577286186
2020-07-19,0.39304143555420223
2020-07-24,0.36388790834207235
2020-07-29,0.35571960007754116
2020-08-03,0.37961666093250684
2020-08-08,0.4079280501135983
2020-08-13,0.33550015330277405
2020-08-18,0.372749916432061
2020-08-23,0.3693930478374705
2020-08-28,0.4230577765719636
2020-09-02,0.383429846520074
2020-09-07,0.46355214980938014
2020-09-12,0.40374307667889886
2020-09-17,0.46083792758061165
2020-09-22,0.48218525096468545
