datetime,evi
2024-05-23,0.3921801989909996
2024-05-28,0.5052150535101508
2024-06-02,0.5052150535101508
2024-06-07,0.5052150535101508
2024-06-12,0.5052150535101508
2024-06-17,0.4938981880333027
2024-06-22,0.46045339252829104
2024-06-27,0.5021046417745597
2024-07-02,0.46141983384697544
2024-07-07,0.46132593528520566
2024-07-12,0.3358888982607135
2024-07-17,0.2549534191077186
2024-07-22,0.2811684090924692
2024-07-27,0.19604625148321
2024-08-01,0.18647379276200646
2024-08-06,0.1891975354917608
2024-08-11,0.19621826622254707
2024-08-16,0.251983535903484
2024-08-21,0.18265861853844137
2024-08-26,0.1879047133026462
2024-08-31,0.21132304730635168
2024-09-05,0.2954077736546808
2024-09-10,0.3326568472349408
2024-09-15,0.2665305168934514
2024-09-20,0.3620249022850855
2024-09-25,0.41108556580849986
2024-09-30,0.3636870255089801
2024-10-05,0.4848409357970146
2024-10-10,0.4541139187427105
2024-10-15,0.47334842524339316
2024-10-20,0.5492544229897075
2024-10-25,0.5555408960239216
2024-10-30,0.5025392473757021
2024-11-04,0.5524116191963608
2024-11-09,0.5075382192418179
2024-11-14,0.5075382192418179
2024-11-19,0.5075382192418179
2024-11-24,0.5075382192418179
2024-11-29,0.5075382192418179
2024-12-04,0.5075382192418179
2024-12-09,0.5075382192418179
2024-12-14,0.5075382192418179
2024-12-19,0.5075382192418179
2024-12-24,0.5075382192418179
2024-12-29,0.5075382192418179
