date,cloud_percentage,B1,B2,B3,B4,B5,B6,B7,B8,B9,B11,B12
2022-07-23,58.301115,13381.69739168877,13223.111847922191,12083.90406719717,11374.35720601238,12164.917550839962,11099.575375773651,10635.99756852343,10569.593280282936,16273.770999115824,7953.689876215739,6754.6783819628645
2022-07-28,41.845721,393.94031830238725,372.33664898320063,552.894341290893,408.9907161803713,824.1492042440318,1748.9427497789568,2003.1412466843499,1876.5946065428823,1850.1874447391688,936.3001768346595,505.1872236958443
2022-08-02,47.479194,991.0240937223696,987.1757294429707,1076.0731653404066,899.8218390804599,1316.1299734748009,2188.4409814323603,2555.816976127321,2462.6324049513696,4339.93457117595,1438.6372679045091,959.8160919540229
2022-08-07,26.627761,193.26370468611847,200.30747126436782,418.8211759504863,297.02917771883295,736.6746242263482,1996.5526083112288,2475.547966401414,2373.864279398762,2400.27608311229,1354.9069407603888,720.2979664014147
2022-08-12,66.077447,324.1229000884172,334.07824933687,468.6958443854996,327.2497789566755,728.8096816976129,1996.8647214854113,2703.8017241379307,2602.490937223696,2654.8737842617147,1385.0656498673736,735.6522988505747
2022-08-17,78.712785,2389.8041556145004,2329.7643678160916,2164.8645004420864,1879.6664456233418,2238.230548187445,2982.680371352785,3336.05216622458,3280.1414677276744,7901.218832891247,1596.520778072502,1233.701812555261
2022-08-22,67.160916,641.2402740937223,615.3304597701149,679.8286914235191,455.0866489832007,845.8233863837312,2249.90848806366,3150.280282935455,3041.4862953138813,3153.803934571176,1372.1131741821396,675.1414677276747
2022-08-27,72.791582,1462.236074270557,1350.0470822281166,1374.030061892131,1170.598585322723,1567.3713527851457,2685.866710875331,3283.6178160919535,3171.9361184792215,5479.233421750662,1643.2371794871797,1095.3419540229884
2022-09-01,94.93252,9681.233421750661,7954.140583554378,6999.621794871792,6344.262157382847,6825.433244916003,6594.933465959328,6600.985411140585,6294.064765694076,17633.537798408488,4973.3762157382835,4402.828249336869
2022-09-06,68.835831,2262.808355437666,1445.1293103448274,1327.73032714412,1029.9801061007959,1326.680813439434,2279.323386383731,2806.571396993812,2588.6118479221923,3675.626878868258,1134.319628647215,739.181697612732
2022-09-11,37.921271,324.39986737400534,382.7586206896551,588.5537135278515,344.1660035366932,877.5033156498674,2584.7223695844386,3514.8611847922193,3402.535145888594,3540.217506631299,1465.213527851459,721.1571618037134
2022-09-16,56.835258,295.4931476569408,315.15539345711755,585.801282051282,353.6080901856764,948.5594606542882,2642.8282493368697,3395.330017683466,3344.21949602122,3572.3660477453577,1468.7606100795754,732.4480548187444
2022-09-21,93.476433,1367.2427055702917,1312.829575596817,1380.1923076923078,1102.1536251105217,1617.1819186560565,2954.795313881521,3693.7557471264367,3595.4907161803712,4037.8729000884164,1731.1286472148538,1061.817860300619
2022-09-26,81.33328,1319.9109195402295,1204.6388152077807,1337.128647214854,1149.125552608311,1696.9332449160038,2905.2601679929267,3390.356321839081,3374.9328028293544,5188.52453580902,1696.3516799292659,1120.5183465959328
2022-10-01,61.523247,8099.348364279399,7787.053492484527,7236.121573828469,6899.324491600355,7402.4743589743575,7221.591732979663,7296.452254641909,7052.380194518126,12956.051724137935,6007.183908045978,4954.194739168877
2022-10-06,90.141213,3863.1934129089304,3820.8068081343936,3505.7692307692305,3163.7935455349248,3471.0568081343945,3921.541556145004,4090.948275862069,4202.492926613616,14502.338638373118,2313.713527851459,1847.1779398762155
2022-10-11,100.0,5551.8532272325365,4366.06741821397,4279.221043324492,4198.364279398762,4652.188549955792,5116.002873563218,5564.558134394341,4909.410035366932,2414.571175950486,2668.0647656940755,2235.5762599469494
2022-10-16,92.012221,3948.5324933686993,3232.2369584438547,3127.2038019451807,2963.6878868258177,3390.1346153846157,4087.8764367816093,4427.461096374889,4083.0740495137047,8396.334438549955,2979.7283377541994,2298.494031830239
2022-10-21,99.987888,8564.6299734748,8327.244473916888,7489.731874447392,6878.955791335101,7107.060565870909,6765.300839964633,6717.892793987622,6712.879973474801,16554.4341290893,4044.1394783377536,3458.710212201591
2022-10-26,99.688601,6914.62157382847,5807.611626878869,5452.291998231653,5253.582891246685,6043.022546419098,5881.76724137931,5799.687223695843,5530.162024756853,14362.265030946064,1414.6392572944296,1408.8532272325374
2022-10-31,90.313441,1578.8963306808137,1533.5700707338635,1481.1293103448277,1442.655614500442,1714.4776746242264,2057.1573828470378,2273.4186560565868,2206.1147214854113,2602.4297082228113,1815.202033598585,1281.0218832891246
2022-11-05,82.703495,844.9918213969938,748.8070291777188,905.4969053934568,930.772988505747,1244.2506631299734,1695.2429266136162,1860.8958885941645,1760.4697170645443,2032.507294429708,1492.525198938992,947.1284261715296
2022-11-10,89.810616,4369.610079575597,4524.50596816976,4092.0176834659596,3749.209549071618,3923.9049513704686,4137.798408488063,4307.011273209549,4298.258841732981,13538.715296198057,2722.301282051282,2455.6432360742706
2022-11-15,97.797316,12156.570070733866,8528.290450928382,7752.324270557027,7272.526525198938,8538.448496905396,7917.282935455349,7680.2608311229,6779.929487179487,17371.40274093723,4651.770999115826,3766.7550839964633
2022-11-20,81.60966,5074.752873563218,4564.8216180371355,4141.185234305922,3839.715075154731,4267.553934571175,4418.915340406719,4522.752873563218,4438.9288240495125,12800.58090185676,2795.435676392573,2432.686118479222
2022-11-25,99.999994,6157.113174182139,4013.1883289124657,3790.706896551724,3571.0983642793985,3915.1675508399644,4447.027409372236,4732.3532272325365,4428.610963748894,2399.1520778072495,1495.6715296198051,1378.4266136162685
2022-11-30,75.53106,998.270778072502,1006.7533156498674,1175.927718832891,1035.3229442970824,1491.826038903625,2607.6876657824932,3051.7130857648094,2962.92816091954,4264.344164456234,1840.729885057471,1184.616047745358
2022-12-05,89.332241,860.4940318302387,737.2805039787797,930.2522104332448,736.970380194518,1192.3525641025642,2628.4122458001766,3101.5044208664895,2905.1900972590624,3039.298408488063,1622.362511052166,900.8514588859415
2022-12-10,99.914104,3207.466622458002,3400.6335101679915,3226.440760389036,3063.9062776304154,3488.6094164456226,3887.7400530503974,4115.948938992043,4137.410035366931,8252.978116710872,2740.8322281167107,2033.941644562334
2022-12-15,88.778681,2574.9971264367814,1777.9834217506634,1753.532051282051,1488.1419098143233,1998.397877984085,3162.8010610079577,3570.924182139699,3474.2692307692305,7393.016357206011,2037.2281167108758,1413.4056145004417
2022-12-20,72.928226,1565.1427939876214,1437.4487179487176,1473.2855879752433,1213.6469938107866,1625.1845711759506,2662.185455349248,3162.2599469496013,3015.8788682581785,3114.0439876215737,1702.4555702917767,944.1085322723255
2022-12-25,100.0,6465.3824049513705,6080.096595932804,6155.154730327143,6232.156719717063,6039.674624226347,6395.257736516356,6687.161803713528,6562.001547303272,2654.571839080459,3949.2460212201595,2796.5627763041552
2022-12-30,100.0,7555.790229885058,7548.035809018566,7537.041556145006,7586.856321839082,7489.883952254641,7688.76724137931,7945.713748894786,8216.089301503096,5754.1642351900955,2285.4356763925725,2594.3713527851464
2023-01-04,93.608546,6029.931034482759,5701.696507515474,5590.210212201592,5518.471043324493,5998.615605658709,6010.7694518125545,6070.886162687886,5702.6251105216625,10519.46175950486,4218.8231653404055,3282.900751547303
2023-01-09,53.143972,3183.6883289124657,3364.167550839965,3262.176613616269,3121.046419098143,3526.446065428824,3915.16777188329,4169.084880636605,3996.7827144120247,5391.182802829355,3565.8379752431483,3073.188107869143
2023-01-14,12.1498,362.5404509283819,388.5347038019451,666.3127763041556,727.4213085764809,1130.8740053050394,1732.91290893015,1932.0335985853228,1844.320733863837,1870.603890362511,983.5574712643676,584.5050839964632
2023-01-19,100.0,4186.741821396993,4011.6332891246684,3941.060786914235,3841.910256410257,3922.9370026525185,4417.973253757736,4830.8231653404055,4706.115384615386,2395.9199823165345,1933.2307692307686,1732.0687444739171
2023-01-24,69.513798,1009.6819186560566,953.5881962864721,1156.3271441202476,1097.8927939876214,1467.1620247568524,2054.3503536693192,2315.492926613616,2256.3521220159146,2467.1874447391683,1296.040008841733,894.338196286472
2023-01-29,99.968117,7674.878647214852,7946.3373121131735,8030.04288240495,8204.666666666668,7391.753094606541,7659.502873563217,8429.608311229,7973.137046861185,1325.50641025641,5065.430592396109,3393.298629531389
2023-02-03,99.989486,6853.246242263482,6803.793545534925,6822.683023872678,6829.595932802829,6662.3609637488935,6842.663351016798,7063.410477453581,7254.740716180371,3477.291114058356,2833.2621573828465,2508.705128205129
2023-02-08,90.144408,14108.718832891243,13927.281609195401,12291.36870026525,11298.341732979663,11670.068744473918,10698.293103448275,10252.75309460654,10629.078249336872,16475.833554376655,6431.263262599468,5132.097922192749
2023-02-13,95.790207,6445.096153846153,6123.387046861184,5929.284261715297,5834.994252873563,6591.362953138814,6590.467727674623,6529.236958443855,6460.294429708222,14967.0,4944.06940760389,4096.122458001769
2023-02-18,72.78986,703.111626878868,666.7407161803712,638.3090185676392,533.4856321839081,711.0305039787798,987.8503536693191,1161.3744473916886,1076.2206012378422,1190.6534040671972,580.790893015031,367.74336870026525
2023-02-23,98.537368,8181.3605216622445,7803.446065428821,7522.7924403183015,7375.6094164456235,7789.940981432359,7520.090848806365,7508.170424403183,7139.994252873563,14910.817860300618,4687.631520778074,3895.8225022104316
2023-02-28,99.994564,3445.8096816976126,3455.494031830238,3358.6078691423513,3263.9347922192746,3041.9825375773653,3446.7159593280285,3920.6779398762155,3717.935676392573,829.8574270557028,2494.0061892130852,1788.424845269673
2023-03-05,81.301141,1306.7771883289124,1031.6500884173297,1113.0335985853228,907.1984969053937,1396.8461538461538,2556.3415119363394,2981.3479221927496,2824.0618921308574,4816.7533156498685,1462.0601237842618,936.6635720601238
2023-03-10,57.750058,3803.582670203359,3862.7575154730325,3564.14809902741,3214.666003536693,3509.405172413793,3966.884615384615,4250.437665782493,4066.485632183909,4976.049734748009,3227.4458443854996,2614.2902298850577
2023-03-15,90.671426,12908.984084880636,11450.605216622454,10315.687886825817,9608.67771883289,10046.368700265251,9243.536030061892,8910.065870910697,8619.110521662247,16539.434129089303,5954.638152077807,4443.997789566755
2023-03-20,42.592975,3933.474137931034,3292.941865605659,3280.68258178603,3191.9763483642796,3667.0530503978775,4403.008841732979,4908.033377541999,4485.345048629531,6000.151856763924,3905.747126436781,3078.3006189213083
2023-03-25,97.541296,2784.307471264367,2644.1257736516354,2671.0316091954023,2489.3510167992918,2974.6976127320954,3714.8691423519003,4033.8684792219274,3979.197170645446,11470.344606542878,2083.9867374005307,1770.7725464190978
2023-03-30,68.310815,1307.1816976127323,1925.7362953138816,1763.6036693191868,1303.5961538461538,1695.1147214854113,2993.879310344828,3748.701370468612,3743.3996463306808,4613.32338638373,2102.088417329797,1424.688328912467
2023-03-30,72.842687,1369.2175066312998,1951.1346153846155,1859.8472590627762,1434.142130857648,1766.9040671971704,2954.7387267904505,3675.457338638373,3697.2214854111403,4411.416666666666,2139.6542882404947,1465.6728558797524
2023-04-04,85.793614,10238.79575596817,9721.159151193631,8540.277630415561,7779.764146772766,8088.538903625109,7889.718611847921,7764.460875331562,7926.274314765693,11488.7283377542,5267.787356321838,4094.954686118479
2023-04-09,50.992519,4604.856321839079,3148.190981432361,3195.17374005305,3155.105437665782,3726.3322281167098,4354.131299734748,4777.809681697613,4165.059239610963,9978.939213085767,3473.9743589743584,3302.463969938108
2023-04-14,68.707913,7266.5428824049495,6439.7466843501315,5582.526967285588,5044.946949602123,5483.528514588859,5553.09062776304,5651.679487179486,5523.7389478337755,13585.190318302386,2552.243810786914,1524.683023872679
2023-04-19,25.630391,934.2009283819629,895.6792661361626,997.3678160919538,749.4652961980548,1302.840848806366,2630.607427055703,3365.607427055703,3274.2926613616264,4574.691202475686,1557.635941644562,874.0576923076923
2023-04-24,22.60648,324.3642793987622,330.04752431476567,567.7049071618036,371.4045092838196,945.9529177718832,2326.553492484527,2855.1036693191863,2806.7944297082217,3021.950486295314,1402.623784261715,725.2046861184791
2023-04-29,96.682048,2106.0143678160925,2106.8874889478334,2207.645225464191,2040.758620689655,2498.9460654288237,3378.6452254641904,3850.4144562334204,3760.098585322723,6266.136383731211,2091.110079575597,1594.8068081343943
2023-05-04,51.404613,599.3023872679045,565.1816976127323,685.6717506631298,557.7170645446507,970.8439434129086,1746.7181697612727,2052.786251105217,1939.4533598585322,2188.439655172414,981.9697170645446,543.7709991158266
2023-05-09,89.619839,1287.706454465075,1195.1173740053048,1343.0380194518127,1274.4175508399644,1767.5086206896553,2534.718611847922,2913.3547745358087,2823.9115826702036,5453.114721485411,1834.5988063660482,1262.0395667550838
2023-05-14,48.084113,363.32935455349246,437.5090627763041,655.4257294429708,673.5758178603006,1091.117374005305,1788.6710875331564,2023.5709549071614,2054.292440318302,2287.578691423519,1441.872458001768,884.4699381078689
2023-05-19,35.358885,897.0526083112292,940.0694076038901,1043.4042882404951,942.5590185676392,1371.8744473916888,2078.8519009725906,2373.251768346596,2258.6242263483637,2413.201370468612,1303.6257736516354,770.8598585322723
2023-05-24,57.871705,2475.2197170645445,2466.949602122016,2135.0373563218386,1776.042440318302,2020.1606984969048,2296.331122900089,2401.8514588859416,2584.318523430592,4007.8874889478343,1527.8563218390807,1028.9230769230767
2023-05-29,36.626849,8966.474358974358,8519.043324491598,7892.0422192749775,7503.152298850576,8003.331786030061,7534.835764809903,7424.871131741822,7087.585543766578,14282.17860300619,5991.712422634837,5446.584438549956
