system:index,date,heat_index,maximum_temperature,minimum_temperature,relative_humidity,saturation_vapor_pressure,vapor_pressure_deficit,.geo
1983_01_01,19830101,72.81904391315587,25.792766975929666,18.83057734301633,93.61622564993856,2.7765274877133574,0.1972024448959114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_02,19830102,74.2821171948367,26.47576226236875,19.661477866989877,91.09038881267732,2.904378103173297,0.28441888231145757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_03,19830103,68.69744822314327,22.286849975585938,17.856638427890474,98.37671626254419,2.3925909617977674,0.04428407193525977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_04,19830104,71.80614851929647,25.28493174872435,18.223351939559898,95.3540905028048,2.6853678256959257,0.14054521453350094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_05,19830105,72.56678713435102,25.548721435429798,18.738756135906403,96.38823171161934,2.745125201047229,0.11207607525693791,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_06,19830106,71.78156899064398,25.048593686974566,18.441014224001208,95.05915295925286,2.6772490108714386,0.14852838343976402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_07,19830107,71.56041130202506,24.830120935464453,18.416425207386848,95.42230690958553,2.6547764933017812,0.13722278844669955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_08,19830108,70.47915828929227,23.977099343029128,18.063559466310778,97.90367069878539,2.552084706933297,0.06071281673200904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_09,19830109,72.74104369570837,26.18488834215247,18.308920418819806,95.50623778126123,2.7803873326772317,0.14132643275706053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_10,19830110,72.7764187395725,25.577740320464226,18.946552959549454,95.78549656782613,2.7628554986870806,0.13169717506679426,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_11,19830111,71.80738375924736,25.64742154172619,17.863832824980204,95.28735693031564,2.6977642728849442,0.14364725785792024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_12,19830112,73.24705489761078,25.753845912416267,19.340653007292683,92.8831753547844,2.8076753878532466,0.22097624541091185,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_13,19830113,71.87313877895969,24.733947670978047,18.876468214537482,94.09773695377439,2.678950317680378,0.17777065677411108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_14,19830114,71.24880928761513,25.299954275340987,17.60106561372957,96.05736978828448,2.6463402384687265,0.11815417293087599,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_15,19830115,71.94285343492122,24.837686543574417,18.810115628840062,95.56101710717085,2.682353106301153,0.1346452090212756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_16,19830116,73.49152438658886,25.660053487324042,19.667190434682702,93.92676745168387,2.8214657904241998,0.19069802791566187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_17,19830117,74.75647446810436,26.53677305236192,20.025983625055883,93.34359304130534,2.9367697360875353,0.21714616685038637,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_18,19830118,72.40677826239934,24.903899283055452,19.209664722842636,96.57288440597026,2.715931048478616,0.1054051253954163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_19,19830119,71.90281439193373,24.15952334196671,19.42928894706394,96.22939745422518,2.6628218386179348,0.11402942518444012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_20,19830120,70.79090134018217,23.670238880245275,18.71557773775457,97.2897883071314,2.568856252733704,0.07908514439297454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_21,19830121,71.09786403880399,24.125406489652743,18.59041336430308,97.081534305192,2.6006084970196186,0.08595437062975696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_22,19830122,69.50155959653732,23.006081085985574,17.994734937272717,98.11871880338623,2.462586312647671,0.05284286080800053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_23,19830123,71.82472168515099,25.391449769744483,18.116543001531028,96.15614693488001,2.6890650197977912,0.11731413029648763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_24,19830124,72.29251927914827,25.386132301272028,18.701255183695523,92.76334014268177,2.7274498756584302,0.21842431964929146,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_25,19830125,71.94642336716127,25.422081910740683,18.275040667989977,93.72950631456301,2.702889692447984,0.1894232455064611,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_26,19830126,73.06794859747141,25.315551460246596,19.54629165376239,94.61734034155337,2.7789295719712594,0.1672229907854134,"{""type"":""MultiPoint"",""coordinates"":[]}"
