system:index,date,heat_index,maximum_temperature,minimum_temperature,relative_humidity,saturation_vapor_pressure,vapor_pressure_deficit,.geo
1983_01_01,19830101,73.67765666055128,26.0480977241139,19.51291966034741,92.44673944988521,2.831809089404953,0.22108346929669015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_02,19830102,75.20713292188391,27.043516414748225,20.26570360290899,87.23066559561056,2.988417831400236,0.38830189825557093,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_03,19830103,69.80298508093335,22.94619382420503,18.376175236685818,98.01478591123461,2.4663911940846472,0.05202192213378731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_04,19830104,72.38488717360033,25.27671100872145,18.872439426429864,94.21016764398675,2.7115666837246737,0.16389174283070382,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_05,19830105,73.67615466676374,26.186941815778543,19.316200058768548,94.71011369068555,2.8315930001705016,0.15611841073404734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_06,19830106,72.28855775124168,25.109127372684874,18.93697865847082,94.25475538559836,2.700107469055083,0.1622803150351457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_07,19830107,72.70594126934446,25.603207264708434,18.934854139406774,92.23300495289755,2.747262712742076,0.2198579824916115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_08,19830108,71.3708608907546,24.24437977836676,18.73859122966541,97.95560141261882,2.605486593782377,0.05678329193055347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_09,19830109,74.15903747186678,27.149648551450188,18.94014567980188,91.66739434492126,2.905067938925369,0.2487046131731774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_10,19830110,73.26756034029763,25.737249832824823,19.33055528370851,94.82914682748596,2.788160078252742,0.15111873849038443,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_11,19830111,73.17488057853888,26.539519131143273,18.495557883178048,92.20142582484654,2.8114613992746564,0.22617439267376266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_12,19830112,74.30483118779125,26.494466547878833,19.813879339777294,89.08274878499954,2.8982826449536914,0.32292987173706905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_13,19830113,73.04342200421931,25.65305556941048,19.247029285779576,92.03582340103593,2.7743621689287004,0.22883099235831356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_14,19830114,72.46860052172042,26.02320644350252,18.216761580656406,94.12050257265042,2.740425651914458,0.16747025704955884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_15,19830115,72.82278034310932,25.34153937518637,19.287999928602915,93.52623455897326,2.7465954164273847,0.1848918173913626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_16,19830116,74.48910151580418,26.126760450503912,20.33506072527989,90.75246242453458,2.8990949980697684,0.27469382175548945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_17,19830117,75.58723002377603,27.2231868932436,20.430980568732778,89.53375608822584,3.0196746249576627,0.3226061460531153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_18,19830118,73.66983613341584,25.530621050174123,19.950853556979727,95.31257675883731,2.8121118372811926,0.1386687938898257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_19,19830119,73.29914222670794,25.037920447564556,20.066768480945292,94.6899967903855,2.7730776188578563,0.1542467723361588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_20,19830120,72.20759939969837,24.627073830337878,19.27334092901458,96.6683893687998,2.677577852637846,0.09447578839660092,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_21,19830121,72.31933698092428,24.789025809688987,19.237376462953186,96.3567948234832,2.6899820318396372,0.10349897431939858,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_22,19830122,70.89561409198033,23.72482861549207,18.762442429322363,97.66565507541416,2.560183535254962,0.06348168390904557,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_23,19830123,73.43259318874104,26.194701354246966,19.074928649148184,93.73583681162093,2.8154924480835968,0.18267311651786797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_24,19830124,73.42280099257957,26.08993949192799,19.310887568531278,88.04337688386642,2.821506859889769,0.3434362565050596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_25,19830125,73.09831925833151,26.162902121779553,18.856957646746366,89.55538835054162,2.7975605677008706,0.2987558227297254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_26,19830126,74.20002648954706,26.163450238506137,19.98077449269124,91.22265950940957,2.8764972596371905,0.2585426067861557,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_27,19830127,74.31160116744508,26.68760493775034,19.620704971137847,89.37224587122168,2.904209530184054,0.3148099537447004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_28,19830128,75.03269130471756,27.713949105347336,19.411881729001998,87.18209648778004,2.998937798418059,0.39128579284060055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_29,19830129,76.87618935907216,27.90561073861093,21.090828596617452,85.30528559390967,3.1434885882491908,0.4683956019908251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_30,19830130,74.99778759955711,26.648994528448245,20.356900657442022,90.51990255408778,2.9540716381434575,0.28710127783057726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_01_31,19830131,75.74373041978134,27.848290140594912,19.986219506854535,88.94117487840903,3.054865071478129,0.34511626574867216,"{""type"":""MultiPoint"",""coordinates"":[]}"
