datetime,heat_index,maximum_temperature,minimum_temperature,relative_humidity,saturation_vapor_pressure,vapor_pressure_deficit,temperature_range
1983-01-01,22.677246618419925,25.792766975929663,18.83057734301633,93.61622564993856,2.7765274877133574,0.1972024448959114,6.962189632913333
1983-01-02,23.490065108242614,26.47576226236875,19.661477866989877,91.09038881267732,2.904378103173297,0.2844188823114575,6.814284395378873
1983-01-03,20.387471235079595,22.286849975585938,17.856638427890474,98.3767162625442,2.392590961797767,0.0442840719352597,4.430211547695464
1983-01-04,22.114526955164706,25.28493174872435,18.223351939559898,95.3540905028048,2.6853678256959257,0.1405452145335009,7.061579809164453
1983-01-05,22.537103963528345,25.5487214354298,18.738756135906403,96.38823171161934,2.745125201047229,0.1120760752569379,6.809965299523398
1983-01-06,22.100871661468876,25.048593686974566,18.441014224001208,95.05915295925286,2.677249010871438,0.148528383439764,6.607579462973359
1983-01-07,21.97800627890281,24.830120935464453,18.416425207386848,95.42230690958552,2.6547764933017812,0.1372227884466995,6.413695728077606
1983-01-08,21.37731016071793,23.977099343029128,18.063559466310775,97.9036706987854,2.552084706933297,0.060712816732009,5.913539876718353
1983-01-09,22.63391316428243,26.18488834215247,18.30892041881981,95.50623778126123,2.7803873326772317,0.1413264327570605,7.875967923332659
1983-01-10,22.65356596642917,25.577740320464223,18.946552959549457,95.78549656782612,2.7628554986870806,0.1316971750667942,6.631187360914765
1983-01-11,22.115213199581866,25.64742154172619,17.863832824980204,95.28735693031564,2.697764272884944,0.1436472578579202,7.783588716745985
1983-01-12,22.915030498672657,25.753845912416267,19.340653007292683,92.8831753547844,2.8076753878532466,0.2209762454109118,6.413192905123584
1983-01-13,22.151743766088714,24.733947670978047,18.87646821453748,94.0977369537744,2.678950317680378,0.177770656774111,5.8574794564405686
1983-01-14,21.804894048675074,25.299954275340987,17.60106561372957,96.05736978828448,2.6463402384687265,0.1181541729308759,7.6988886616114165
1983-01-15,22.190474130511788,24.837686543574417,18.810115628840062,95.56101710717084,2.682353106301153,0.1346452090212756,6.027570914734355
1983-01-16,23.050846881438257,25.66005348732404,19.667190434682706,93.92676745168389,2.8214657904242,0.1906980279156618,5.992863052641333
1983-01-17,23.753596926724644,26.53677305236192,20.025983625055883,93.34359304130534,2.9367697360875353,0.2171461668503863,6.510789427306037
1983-01-18,22.448210145777413,24.903899283055452,19.209664722842636,96.57288440597026,2.715931048478616,0.1054051253954163,5.694234560212816
1983-01-19,22.168230217740962,24.15952334196671,19.42928894706394,96.22939745422518,2.6628218386179348,0.1140294251844401,4.730234394902769
1983-01-20,21.55050074454565,23.670238880245275,18.71557773775457,97.2897883071314,2.568856252733704,0.0790851443929745,4.954661142490707
1983-01-21,21.72103557711333,24.125406489652743,18.59041336430308,97.081534305192,2.6006084970196186,0.0859543706297569,5.534993125349665
1983-01-22,20.834199775854067,23.006081085985578,17.994734937272717,98.11871880338624,2.462586312647671,0.0528428608080005,5.01134614871286
1983-01-23,22.12484538063944,25.391449769744483,18.116543001531028,96.15614693488,2.6890650197977912,0.1173141302964876,7.274906768213455
1983-01-24,22.38473293286015,25.386132301272028,18.701255183695523,92.76334014268176,2.7274498756584302,0.2184243196492914,6.684877117576505
1983-01-25,22.192457426200708,25.422081910740683,18.275040667989977,93.729506314563,2.702889692447984,0.1894232455064611,7.147041242750706
1983-01-26,22.81552699859523,25.315551460246596,19.54629165376239,94.61734034155336,2.778929571971259,0.1672229907854134,5.769259806484207
1983-01-27,22.620496150952025,25.5325792951657,18.949175329769357,94.96318850309952,2.75884553355634,0.1563829662244947,6.583403965396343
1983-01-28,23.80844480444607,27.44146608025827,19.321186616902462,90.10566967039766,2.98032067742799,0.3211871576126274,8.120279463355807
1983-01-29,24.173953551465594,26.852337468920464,20.548880496598265,91.25628757720716,3.0083539266415564,0.2889590649043812,6.3034569723221985
1983-01-30,23.37751289361171,26.189838726502245,19.769769297841258,93.51910017945272,2.882159818468801,0.2075724318966536,6.420069428660987
1983-01-31,24.11533433762962,27.972264711814155,19.31909582620996,91.4146326167504,3.03857391813527,0.2856455170894827,8.653168885604195
1983-02-01,22.086875516604756,25.13859207367958,18.295239070492325,96.2301559253117,2.6764718553294307,0.1144851678625092,6.843353003187254
1983-02-02,22.596083627772895,25.38332910366985,19.020498666007196,96.22708849894724,2.7486281986431695,0.1172316992831657,6.362830437662655
1983-02-03,21.007482101037162,23.274713155253767,18.059115251311862,98.00006476204716,2.490017067745823,0.0567650884923422,5.215597903941905
1983-02-04,21.835247667447582,24.710881211263754,18.242569174608,96.27384064813404,2.6322245975894387,0.1112346764263289,6.468312036655753
1983-02-05,21.420994807658257,24.743046075181883,17.382039443306297,97.85469361522314,2.5792575565445452,0.0629717068522787,7.361006631875586
1983-02-06,22.462299148546553,25.409817127315588,18.776045596813,94.7446401844854,2.734068794933426,0.1605778640645849,6.633771530502589
1983-02-07,22.102882686613906,25.35574774973837,18.14681612195261,94.69212089597112,2.6871026056196983,0.1599836304517048,7.208931627785759
1983-02-08,21.47080828229553,24.55940456829412,17.70563797328783,96.0420259441561,2.582536091889871,0.1158356878458691,6.853766595006292
1983-02-09,22.041449041385544,25.420258300078796,17.948740746968845,95.357699655206,2.680728362954181,0.1407377902046798,7.471517553109951
1983-02-10,22.21463830269816,25.200111745263605,18.49342915956931,95.57239272954212,2.695983056826969,0.135482069409793,6.7066825856942955
1983-02-11,22.706008200009943,25.548778636376262,19.073775635351,95.85122672859056,2.7696505159978067,0.1304241886071841,6.475003001025261
