datetime,heat_index,maximum_temperature,minimum_temperature,relative_humidity,saturation_vapor_pressure,vapor_pressure_deficit,temperature_range
1983-01-01,27.63139158278051,29.848924080235363,22.87786412150443,76.32751290417073,3.5112234730702796,0.8339660763740541,6.971059958730933
1983-01-02,29.414825077049,30.70021366984428,23.717733415086027,72.68881680797024,3.690018190327187,1.0110656354285528,6.982480254758254
1983-01-03,24.379971365158525,26.17931107162986,21.90314876102604,84.93725103782454,3.0235998816649707,0.458053570365374,4.276162310603823
1983-01-04,26.069107118690862,29.26814855341574,22.170903539125806,78.32410788270175,3.382820713032577,0.7360924063562018,7.0972450142899355
1983-01-05,27.425696630213977,29.486452503275252,22.751504816530364,80.1153835736243,3.456859335137122,0.6903940829202588,6.7349476867448885
1983-01-06,26.051531164964224,29.040074351994967,22.367656076707807,78.23721390054128,3.3722556483789883,0.7367135987627462,6.672418275287161
1983-01-07,25.99951256803617,28.839305519614523,22.47694744053383,77.99363223504844,3.357927497877951,0.7417934467136639,6.362358079080693
1983-01-08,25.31663463707554,27.777101584083525,22.099967091500098,84.51551148084903,3.20740567352692,0.4992317699145207,5.677134492583427
1983-01-09,27.64056494491054,30.269541261807692,22.380365786499247,77.91000732081531,3.521119351280666,0.780738043186833,7.889175475308445
1983-01-10,27.51326473130513,29.49347619407682,22.92126818305941,79.05325022417374,3.471978796902199,0.7300044580684718,6.572208011017409
1983-01-11,26.824010016257386,29.801218511446702,21.94549317342198,77.7832194615474,3.4282395777649155,0.7645628381395871,7.8557253380247225
1983-01-12,27.835349256664397,29.779520977828575,23.30963409877621,75.08682021243864,3.5398652292095596,0.8847697553359887,6.469886879052364
1983-01-13,27.247050993209136,29.369819694292143,22.833435983906003,75.84945076017131,3.450556459036902,0.8369327417979896,6.53638371038614
1983-01-14,25.82739698842555,29.270504859300356,21.67710684311877,79.65269705619951,3.343195473837586,0.6829292736532075,7.593398016181585
1983-01-15,26.78461905207235,28.785052090329312,22.87291296352684,78.61867439525278,3.384816610680194,0.7263087679019204,5.912139126802472
1983-01-16,28.072890841434045,29.595428732691204,23.71274471282959,76.52440683017433,3.5529418705121296,0.8367928853708573,5.882684019861614
1983-01-17,30.036715090348665,30.771434422319263,23.969361053523517,75.48903850285981,3.7213995793495034,0.9153225003121956,6.802073368795746
1983-01-18,27.378231979804998,28.89497437884817,23.25252535440665,80.69080707308972,3.4301087058609743,0.6652481061264484,5.642449024441518
1983-01-19,27.030184791876916,28.38846516166035,23.52554164234147,79.63741986015916,3.396219493731247,0.6947106227112525,4.86292351931888
1983-01-20,25.641781492993534,27.698978927498853,22.81937476161687,82.74283450952693,3.2586996595212523,0.5650959273585601,4.879604165881982
1983-01-21,25.65567806800107,27.95149567756511,22.631236604598374,82.10793375348511,3.270378851979195,0.5877429129465805,5.320259072966735
1983-01-22,24.933897457256737,27.093677729922156,22.06419910374184,84.1200639802727,3.131204080404402,0.5002202888514473,5.0294786261803175
1983-01-23,26.968353134401074,29.611559750865386,22.231378828282693,79.25686619981958,3.4289027740521063,0.7146570714654532,7.380180922582692
1983-01-24,27.19290046739164,29.48568549032105,22.73321551283939,74.66227177616389,3.455318545763377,0.8783417374006435,6.75246997748166
1983-01-25,26.94124989940923,29.64332934383123,22.36469130179253,75.24806919594236,3.4436267512438468,0.8555764985793586,7.2786380420387005
1983-01-26,27.689412560949446,29.33923947146391,23.40831041867848,77.4295890978278,3.4955986006995565,0.7916514217631968,5.93092905278543
1983-01-27,27.698533413874024,29.69485900127312,23.090875324263447,76.78074594944384,3.5109211591982925,0.818510201894661,6.603983677009673
1983-01-28,29.471941975117325,31.195148117037064,23.25942079551158,72.66207305738033,3.712795407798654,1.0173708818659022,7.9357273215254835
1983-01-29,30.58178393124844,31.1613542918379,24.437365273117575,72.71861288361391,3.813983517951682,1.0436217177756215,6.723989018720324
1983-01-30,29.16937585804689,30.190531624294124,23.8332272143169,75.68334858834078,3.636240223526511,0.8872662935558305,6.357304409977225
1983-01-31,30.264864822696516,31.74402858776674,23.396515544905537,73.88261752500851,3.797086741844517,0.9943578591134024,8.347513042861202
1983-02-01,26.885288660804978,29.277785123945616,22.44531287225206,79.3328613649957,3.406750281947253,0.7073625461319566,6.832472251693556
1983-02-02,27.510832393036452,29.30012316508807,23.0588428504405,79.87370944111763,3.460826861370895,0.6994065994666854,6.241280314647572
1983-02-03,25.140887980912154,27.454362440286516,22.115022935831853,83.42669235286216,3.1738648924242607,0.5291690181068328,5.339339504454664
1983-02-04,25.919514245998755,28.778145428483818,22.34304208649135,79.69092616538575,3.339912328135125,0.6813733596562452,6.435103341992466
1983-02-05,25.585556282380658,28.604740532800612,21.816284076875025,83.23961385563848,3.277156608255379,0.5523090426806624,6.788456455925587
1983-02-06,26.972514754826744,29.109049999137792,22.87221461866868,77.69296969445665,3.42229995851623,0.7659791589448,6.236835380469113
1983-02-07,26.125419715966434,29.401236835465557,22.18098667385853,76.91746247302201,3.3993530450700384,0.7874558399601054,7.2202501616070265
1983-02-08,25.557711166766303,28.5422552030769,21.927740458662186,79.13762361320865,3.279013547755529,0.6869746535240938,6.614514744414713
1983-02-09,26.751684561488755,29.559620187185068,22.09695583825661,77.2932990545677,3.4115753173828125,0.7777924697195286,7.46266434892846
1983-02-10,27.286457714094997,29.46297854384525,22.70166816853236,77.5841945520564,3.4502555158501664,0.7768045319278888,6.761310375312888
1983-02-11,27.99820552922044,29.73520934803335,23.32152720809426,78.3352440334164,3.535902483755771,0.7696319678902184,6.413682139939091
