datetime,heat_index,maximum_temperature,minimum_temperature,relative_humidity,saturation_vapor_pressure,vapor_pressure_deficit,temperature_range
1983-01-01,23.953142311753933,27.03492841660094,20.156615025397336,88.07018871992888,2.998418237895845,0.3878811491657261,6.878313391203605
1983-01-02,24.94780070237888,27.69679064276859,20.935769825102664,84.95578657799493,3.1292378917557,0.5050774938712413,6.761020817665926
1983-01-03,21.68222323420576,23.58636684296751,19.125216377209913,94.27895463294256,2.589417394825571,0.1627135254899493,4.461150465757598
1983-01-04,23.317922503001146,26.426184309461405,19.511612027190452,89.83164011852435,2.887732143633966,0.3199184587024483,6.914572282270953
1983-01-05,23.776315702976458,26.768340975739235,20.010540992462612,91.12031368070124,2.9588384885364563,0.2865568659805848,6.757799983276623
1983-01-06,23.28060253197973,26.181983121101748,19.687020582074098,89.73955564922308,2.8754045605407454,0.3214069027099247,6.49496253902765
1983-01-07,23.251677811747857,26.13212297532322,19.685227230789796,89.60086387005214,2.8704971677405138,0.3254472407616722,6.446895744533425
1983-01-08,22.615174572877223,25.14341244284245,19.356824322432345,93.81232165282172,2.7490387812225308,0.1862601000209187,5.786588120410105
1983-01-09,23.95813141514333,27.569030406863195,19.596740379898037,89.48884382510033,3.015193809162487,0.3454979554165241,7.972290026965158
1983-01-10,23.88302049195512,26.7897716667385,20.21486060967153,90.2152793351994,2.9762803986511073,0.3171009777968328,6.57491105706697
1983-01-11,23.439188328376257,27.036354516575752,19.141411908333197,89.47035399551876,2.9262547276236797,0.3362453832560815,7.894942608242555
1983-01-12,24.12959973633443,26.977325064435316,20.57429666902248,87.10636282471218,3.0232537410223967,0.4212190331162661,6.403028395412836
1983-01-13,23.435391880185048,26.072612222102933,20.120721841211296,88.55337780877854,2.898445062355058,0.3631456361071504,5.951890380891637
1983-01-14,23.071468130142613,26.581632477032457,18.869936924908178,90.50682032385538,2.859198093414307,0.2960901889501112,7.711695552124279
1983-01-15,23.470754733185323,26.14887377878072,20.08164231217688,89.76689570549932,2.9008799415814197,0.3233437477975265,6.067231466603843
1983-01-16,24.31651567275853,26.89994206337798,20.97968482971191,88.23320989628927,3.0456677221596617,0.3888874606211644,5.920257233666071
1983-01-17,25.353908453688884,27.82215300674923,21.26708985584735,87.57662060598491,3.1681979917320597,0.4267010380992426,6.55506315090188
1983-01-18,23.7306374049618,26.185549846915308,20.498671372395492,91.42813650699802,2.9354309536689933,0.2746730048453581,5.6868784745198155
1983-01-19,23.500602808193563,25.536710876239024,20.724481372954223,90.8194750086198,2.8886490074827105,0.2899088676207665,4.812229503284801
1983-01-20,22.861443018448426,24.998685651299315,19.999689819948873,92.6441009231148,2.7823082596756694,0.2241435714310181,4.998995831350442
1983-01-21,23.00135649003865,25.386287148860745,19.888047014684055,92.26379730031051,2.8105517799708104,0.2374520944490493,5.49824013417669
1983-01-22,22.14679572401345,24.277426044230232,19.32803032211723,93.91819609950512,2.6665136763711814,0.1782868773091671,4.949395722113003
1983-01-23,23.419532166530974,26.648551727198143,19.459975216403823,90.74898995203904,2.908063883761271,0.2943243196600335,7.18857651079432
1983-01-24,23.65322842462426,26.66980789378128,19.986456409317245,86.62296653247536,2.947612107682178,0.4255477161664539,6.683351484464033
1983-01-25,23.47327422558044,26.735082900549344,19.545984377064617,87.92695587029165,2.923277096818921,0.3847302395031329,7.189098523484727
1983-01-26,24.068177527655518,26.57543273103162,20.812646752936143,88.97815634987572,2.998906534771586,0.359589752353271,5.762785978095476
1983-01-27,23.92402912379151,26.83203070965176,20.28201086274161,88.95658313194743,2.9867802679412714,0.3600026066346098,6.55001984691015
1983-01-28,25.29176807470773,28.63650906262388,20.546414643463063,83.62442981163494,3.2025429557292204,0.5563072646647125,8.090094419160817
1983-01-29,25.85556578686575,28.202214658386364,21.829409411795297,84.69348121949533,3.2553617248575484,0.5337308380618913,6.372805246591067
1983-01-30,24.90069984577619,27.423424803429373,21.04545553743714,87.91814240340703,3.106800981606288,0.4072560985862075,6.377969265992235
1983-01-31,25.698764255300556,29.12529742944568,20.641294624538297,85.22446928770296,3.266822110270849,0.5150400257765869,8.484002804907384
1983-02-01,23.367840724566022,26.376305174877984,19.634331055977885,90.72610912363324,2.892279563948166,0.293289701479938,6.7419741189000995
1983-02-02,23.829935726661315,26.608251583752622,20.280569040246043,90.80651832887033,2.9622984446632437,0.296890966546964,6.3276825435065795
1983-02-03,22.322404967638033,24.604803452280056,19.344827434225262,93.52880952927828,2.69838092821093,0.1920636880977461,5.259976018054793
1983-02-04,23.106491217905567,25.94570360324852,19.561581238631717,90.9490228374715,2.843334951057999,0.2813582858090421,6.384122364616804
1983-02-05,22.78085378405353,26.05932566781881,18.769942717118695,93.27168249731083,2.7994757739484437,0.2067659771026567,7.289382950700116
1983-02-06,23.679096866219663,26.583059492373316,20.057150108869685,89.25018876702791,2.942773440171498,0.3439079850723073,6.525909383503631
1983-02-07,23.384894482373138,26.65597228116767,19.43572856104652,88.77243596857245,2.9063354612152867,0.3553862960469648,7.22024372012115
1983-02-08,22.778293304049075,25.857783009083526,19.03843730499074,90.38297718523924,2.797393248902819,0.2937160376262463,6.819345704092786
1983-02-09,23.339814411689336,26.713132971184955,19.281797530031103,89.21091878943413,2.901981882514712,0.3417231524973541,7.431335441153852
1983-02-10,23.516513205257862,26.519259966957144,19.805128524973835,89.49682725257146,2.919855567920032,0.3353074185124915,6.714131441983309
1983-02-11,23.982442435116067,26.78652440367491,20.40817028473094,90.18773659187949,2.991847157226305,0.3210464816611362,6.378354118943971
